"City","Date","PM2_5","PM10","NO","NO2","NOx","NH3","CO","SO2","O3","Benzene","Toluene","Xylene","AQI","AQI_Bucket"
"Ahmedabad","28-06-2015","47.5","115.1498313","8.07","9.53","17.59","10.62508892","8.07","13.91","7.28","1.34","3.97","0.12","196.0","Moderate"
"Ahmedabad","29-06-2015","111.8","115.1498313","9.23","11.51","20.74","10.62508892","9.23","5.27","5.99","1.84","5.69","0.28","220.0","Poor"
"Ahmedabad","30-06-2015","30.0","115.1498313","8.87","13.59","22.64","10.62508892","8.87","8.09","6.31","1.32","4.59","0.16","244.0","Poor"
"Ahmedabad","01-07-2015","4.66","115.1498313","9.01","10.9","20.36","10.62508892","9.01","7.31","6.38","1.27","3.94","0.13","223.0","Poor"
"Ahmedabad","02-07-2015","48.72","115.1498313","9.56","11.94","21.5","10.62508892","9.56","5.72","6.61","1.77","4.96","0.39","230.0","Poor"
"Ahmedabad","03-07-2015","49.7","115.1498313","9.43","9.81","19.23","10.62508892","9.43","6.78","6.42","2.0","4.79","0.31","243.0","Poor"
"Ahmedabad","04-07-2015","48.1","115.1498313","8.03","9.53","17.57","10.62508892","8.03","9.33","7.6","1.68","4.41","0.18","215.0","Poor"
"Ahmedabad","05-07-2015","47.43","115.1498313","8.11","9.45","17.56","10.62508892","8.11","7.93","7.08","2.1","3.6","0.13","199.0","Moderate"
"Ahmedabad","06-07-2015","51.74","115.1498313","8.91","12.38","21.28","10.62508892","8.91","10.05","5.78","2.15","3.64","0.27","200.0","Moderate"
"Ahmedabad","07-07-2015","42.68","115.1498313","9.74","11.08","20.82","10.62508892","9.74","10.87","4.44","1.62","4.96","0.39","226.0","Poor"
"Ahmedabad","08-07-2015","38.45","115.1498313","10.55","7.8","18.35","10.62508892","10.55","10.28","3.24","2.46","4.79","0.41","241.0","Poor"
"Ahmedabad","09-07-2015","46.69","115.1498313","11.48","0.17","11.64","10.62508892","11.48","10.25","5.76","1.77","4.34","0.15","222.0","Poor"
"Ahmedabad","10-07-2015","55.27","115.1498313","11.55","0.12","11.66","10.62508892","11.55","12.7","6.55","1.69","4.17","0.22","223.0","Poor"
"Ahmedabad","11-07-2015","149.03","115.1498313","11.49","0.16","11.65","10.62508892","11.49","10.07","7.27","1.71","5.72","0.19","248.0","Poor"
"Ahmedabad","12-07-2015","86.57","115.1498313","11.47","0.17","11.64","10.62508892","11.47","11.09","6.53","1.57","3.85","0.09","300.0","Poor"
"Ahmedabad","13-07-2015","111.77","115.1498313","11.3","0.24","11.53","10.62508892","11.3","7.73","4.67","1.72","4.52","0.16","232.0","Poor"
"Ahmedabad","14-07-2015","151.4","115.1498313","10.8","0.36","11.16","10.62508892","10.8","7.8","5.46","0.95","3.54","0.12","330.0","Very Poor"
"Ahmedabad","15-07-2015","51.35","115.1498313","8.0","2.69","10.67","10.62508892","8.0","10.0","5.76","1.54","4.32","0.35","223.0","Poor"
"Ahmedabad","16-07-2015","65.37","115.1498313","0.64","8.07","8.57","10.62508892","0.64","16.31","8.02","1.63","4.34","0.28","105.0","Moderate"
"Ahmedabad","17-07-2015","56.28","115.1498313","0.6","8.02","8.51","10.62508892","0.6","18.93","6.2","1.52","3.74","0.29","101.0","Moderate"
"Ahmedabad","18-07-2015","48.17","115.1498313","0.65","8.0","8.55","10.62508892","0.65","18.99","7.97","1.23","4.74","0.12","93.0","Satisfactory"
"Ahmedabad","19-07-2015","33.56","115.1498313","0.72","7.89","8.56","10.62508892","0.72","11.28","10.18","0.61","3.85","0.08","67.0","Satisfactory"
"Ahmedabad","20-07-2015","31.3","115.1498313","0.55","8.1","8.49","10.62508892","0.55","10.29","7.44","0.52","2.31","0.06","60.0","Satisfactory"
"Ahmedabad","21-07-2015","48.12","115.1498313","0.67","7.9","8.43","10.62508892","0.67","1.28","6.3","5.0","21.75","1.54","60.0","Severe"
"Ahmedabad","22-07-2015","57.11","115.1498313","0.55","8.28","8.42","10.62508892","0.55","14.58","2.6","2.81","14.53","1.87","90.0","Satisfactory"
"Ahmedabad","23-07-2015","34.72","115.1498313","0.1","9.73","7.88","10.62508892","0.1","13.62","4.87","1.44","5.22","0.38","78.0","Satisfactory"
"Ahmedabad","24-07-2015","29.22","115.1498313","0.06","9.57","7.77","10.62508892","0.06","13.58","5.08","1.37","3.65","0.32","48.0","Good"
"Ahmedabad","25-07-2015","29.79","115.1498313","0.14","8.64","7.97","10.62508892","0.14","15.11","5.34","0.36","1.05","0.14","53.0","Satisfactory"
"Ahmedabad","26-07-2015","59.95","115.1498313","0.18","8.78","8.16","10.62508892","0.18","11.52","2.79","0.52","1.23","0.22","91.0","Satisfactory"
"Ahmedabad","27-07-2015","19.2","115.1498313","1.52","9.45","9.74","10.62508892","1.52","11.23","4.61","1.29","3.29","0.15","70.0","Satisfactory"
"Ahmedabad","28-07-2015","19.52","115.1498313","5.89","11.26","17.15","10.62508892","5.89","11.56","4.4","0.58","1.44","0.07","157.0","Moderate"
"Ahmedabad","29-07-2015","35.16","115.1498313","5.75","10.89","16.64","10.62508892","5.75","14.7","3.67","1.61","3.71","0.48","158.0","Moderate"
"Ahmedabad","30-07-2015","33.03","115.1498313","7.01","10.58","17.58","10.62508892","7.01","12.95","3.53","1.65","3.96","0.37","169.0","Moderate"
"Ahmedabad","31-07-2015","40.95","115.1498313","6.92","10.47","17.39","10.62508892","6.92","19.8","3.38","2.05","5.08","0.44","174.0","Moderate"
"Ahmedabad","01-08-2015","40.29","115.1498313","6.74","10.52","17.26","10.62508892","6.74","8.27","3.57","1.85","4.34","0.39","173.0","Moderate"
"Ahmedabad","02-08-2015","41.16","115.1498313","6.91","10.51","17.42","10.62508892","6.91","13.48","3.69","1.8","4.23","0.33","172.0","Moderate"
"Ahmedabad","03-08-2015","36.12","115.1498313","7.21","11.56","17.07","10.62508892","7.21","13.62","6.08","1.67","2.85","0.11","190.0","Moderate"
"Ahmedabad","04-08-2015","28.51","115.1498313","6.69","20.52","27.21","10.62508892","6.69","5.69","7.65","1.36","2.17","0.09","171.0","Moderate"
"Ahmedabad","05-08-2015","31.59","115.1498313","6.99","20.42","27.41","10.62508892","6.99","9.23","7.9","0.72","2.29","0.12","168.0","Moderate"
"Ahmedabad","06-08-2015","42.56","115.1498313","7.17","20.4","27.57","10.62508892","7.17","6.28","9.86","1.36","2.94","0.28","172.0","Moderate"
"Ahmedabad","07-08-2015","48.12","115.1498313","7.14","20.3","27.45","10.62508892","7.14","6.77","12.78","1.22","3.39","0.26","173.0","Moderate"
"Ahmedabad","08-08-2015","37.09","115.1498313","7.22","20.21","27.42","10.62508892","7.22","8.66","7.94","0.86","2.98","0.16","175.0","Moderate"
"Ahmedabad","09-08-2015","33.4","115.1498313","7.4","20.09","27.5","10.62508892","7.4","9.95","8.39","0.8","2.13","0.07","179.0","Moderate"
"Ahmedabad","10-08-2015","38.64","115.1498313","7.35","20.21","27.55","10.62508892","7.35","9.74","6.28","1.31","2.8","0.27","174.0","Moderate"
"Ahmedabad","11-08-2015","40.49","115.1498313","7.48","20.23","27.71","10.62508892","7.48","8.92","21.51","1.17","3.0","0.11","176.0","Moderate"
"Ahmedabad","12-08-2015","41.37","115.1498313","7.47","20.2","27.68","10.62508892","7.47","11.73","19.8","1.82","2.85","0.17","179.0","Moderate"
"Ahmedabad","13-08-2015","44.56","115.1498313","7.49","20.06","27.55","10.62508892","7.49","11.23","22.77","1.38","3.36","0.44","175.0","Moderate"
"Ahmedabad","14-08-2015","65.68","115.1498313","7.57","19.94","27.51","10.62508892","7.57","8.21","30.21","3.62","5.79","1.0","177.0","Moderate"
"Ahmedabad","15-08-2015","33.34","115.1498313","7.3","20.27","27.57","10.62508892","7.3","6.41","32.95","0.0","0.0","0.02","175.0","Moderate"
"Ahmedabad","16-08-2015","39.17","115.1498313","7.35","20.24","27.58","10.62508892","7.35","9.17","26.64","0.79","0.76","0.14","174.0","Moderate"
"Ahmedabad","17-08-2015","34.0","115.1498313","7.41","20.1","27.51","10.62508892","7.41","9.64","17.17","1.21","1.8","0.15","179.0","Moderate"
"Ahmedabad","18-08-2015","36.38","115.1498313","7.31","20.14","27.45","10.62508892","7.31","10.65","13.35","2.0","4.33","0.35","177.0","Moderate"
"Ahmedabad","19-08-2015","38.35","115.1498313","7.41","20.16","27.57","10.62508892","7.41","9.33","18.59","1.63","3.74","0.35","180.0","Moderate"
"Ahmedabad","20-08-2015","38.5","115.1498313","12.38","19.67","30.02","10.62508892","12.38","10.37","16.33","1.56","2.97","0.42","274.0","Poor"
"Ahmedabad","21-08-2015","39.61","115.1498313","17.31","14.84","32.15","10.62508892","17.31","10.76","5.38","1.67","3.17","0.24","310.0","Very Poor"
"Ahmedabad","22-08-2015","61.79","115.1498313","17.24","14.82","32.06","10.62508892","17.24","12.39","8.06","0.91","1.81","0.2","303.0","Very Poor"
"Ahmedabad","23-08-2015","43.22","115.1498313","17.17","14.82","31.99","10.62508892","17.17","11.68","37.87","1.29","3.06","0.14","302.0","Very Poor"
"Ahmedabad","24-08-2015","33.41","115.1498313","17.12","14.86","31.98","10.62508892","17.12","12.96","86.83","1.08","2.1","0.05","302.0","Very Poor"
"Ahmedabad","25-08-2015","36.9","115.1498313","17.08","14.85","31.93","10.62508892","17.08","4.73","54.01","0.91","1.25","0.16","302.0","Very Poor"
"Ahmedabad","26-08-2015","36.36","115.1498313","17.11","14.79","31.9","10.62508892","17.11","8.86","77.3","0.0","0.0","0.06","302.0","Very Poor"
"Ahmedabad","27-08-2015","32.64","115.1498313","17.01","14.84","31.85","10.62508892","17.01","7.05","62.31","0.0","0.0","0.01","302.0","Very Poor"
"Ahmedabad","28-08-2015","38.23","115.1498313","17.07","14.89","31.96","10.62508892","17.07","10.9","55.94","0.0","0.0","0.01","302.0","Very Poor"
"Ahmedabad","29-08-2015","39.86","115.1498313","16.98","14.83","31.81","10.62508892","16.98","10.02","96.83","0.0","0.01","0.02","301.0","Very Poor"
"Ahmedabad","30-08-2015","72.74","115.1498313","17.04","14.84","31.88","10.62508892","17.04","4.23","99.03","0.0","0.0","0.0","302.0","Very Poor"
"Ahmedabad","31-08-2015","43.2","115.1498313","17.05","14.86","31.91","10.62508892","17.05","5.96","59.99","0.0","0.0","0.11","302.0","Very Poor"
"Ahmedabad","01-09-2015","63.2","115.1498313","17.03","14.82","31.85","10.62508892","17.03","3.69","7.57","0.0","0.0","0.0","302.0","Very Poor"
"Ahmedabad","02-09-2015","64.73","115.1498313","17.01","14.82","31.83","10.62508892","17.01","6.45","12.13","0.0","0.0","0.0","302.0","Very Poor"
"Ahmedabad","03-09-2015","65.28","115.1498313","17.04","14.85","31.89","10.62508892","17.04","6.13","18.2","0.0","0.0","0.0","301.0","Very Poor"
"Ahmedabad","04-09-2015","67.86","115.1498313","16.97","14.87","31.84","10.62508892","16.97","8.87","16.53","0.0","0.0","0.0","302.0","Very Poor"
"Ahmedabad","05-09-2015","52.4","115.1498313","16.97","14.81","31.78","10.62508892","16.97","9.89","22.55","0.0","0.0","0.0","301.0","Very Poor"
"Ahmedabad","06-09-2015","33.33","115.1498313","16.95","14.89","31.84","10.62508892","16.95","6.88","33.58","0.0","0.0","0.0","302.0","Very Poor"
"Ahmedabad","07-09-2015","29.52","115.1498313","16.94","14.88","31.82","10.62508892","16.94","8.56","40.65","0.0","0.0","0.02","301.0","Very Poor"
"Ahmedabad","08-09-2015","15.53","115.1498313","17.0","14.85","31.85","10.62508892","17.0","15.13","34.18","0.0","0.0","0.0","301.0","Very Poor"
"Ahmedabad","09-09-2015","57.51","115.1498313","16.31","50.9","67.22","10.62508892","16.31","8.73","15.39","0.0","10.52","4.88","301.0","Severe"
"Ahmedabad","10-09-2015","50.24","115.1498313","9.46","12.31","21.77","10.62508892","9.46","11.63","13.61","0.0","3.42","0.29","226.0","Poor"
"Ahmedabad","11-09-2015","61.77","115.1498313","8.68","15.43","24.1","10.62508892","8.68","8.1","18.69","0.0","4.83","0.38","276.0","Poor"
"Ahmedabad","12-09-2015","46.93","115.1498313","7.14","11.47","18.61","10.62508892","7.14","7.92","19.03","0.0","3.08","0.12","209.0","Poor"
"Ahmedabad","13-09-2015","43.01","115.1498313","6.82","9.96","16.78","10.62508892","6.82","11.58","20.59","0.0","2.5","0.13","179.0","Moderate"
"Ahmedabad","14-09-2015","42.06","115.1498313","8.43","11.35","19.78","10.62508892","8.43","11.63","28.09","0.0","3.19","0.2","197.0","Moderate"
"Ahmedabad","15-09-2015","44.94","115.1498313","7.14","10.94","18.07","10.62508892","7.14","5.85","59.38","0.0","2.21","0.24","229.0","Poor"
"Ahmedabad","16-09-2015","29.58","115.1498313","6.61","9.94","16.55","10.62508892","6.61","8.82","42.9","0.0","1.87","0.13","170.0","Moderate"
"Ahmedabad","17-09-2015","32.15","115.1498313","6.5","9.7","16.2","10.62508892","6.5","9.2","39.02","0.0","2.73","0.19","164.0","Moderate"
"Ahmedabad","18-09-2015","36.33","115.1498313","7.68","12.88","20.56","10.62508892","7.68","8.28","43.35","0.0","4.29","0.36","195.0","Moderate"
"Ahmedabad","19-09-2015","24.46","115.1498313","8.45","10.99","19.44","10.62508892","8.45","12.59","44.55","0.0","2.52","0.17","220.0","Poor"
"Ahmedabad","20-09-2015","24.46","115.1498313","8.45","10.99","19.44","10.62508892","8.45","12.59","44.55","0.0","2.52","0.17","220.0","Severe"
"Ahmedabad","21-09-2015","27.08","115.1498313","9.95","12.25","22.19","10.62508892","9.95","9.51","12.46","0.0","4.77","0.32","217.0","Severe"
"Ahmedabad","22-09-2015","59.29","115.1498313","9.21","9.68","18.89","10.62508892","9.21","5.98","7.69","0.0","3.24","0.19","217.0","Poor"
"Ahmedabad","23-09-2015","65.32","115.1498313","10.61","9.62","20.23","10.62508892","10.61","3.69","4.74","0.0","3.63","0.24","254.0","Poor"
"Ahmedabad","24-09-2015","47.39","115.1498313","9.26","10.48","19.74","10.62508892","9.26","7.72","7.71","0.0","3.41","0.21","241.0","Poor"
"Ahmedabad","25-09-2015","43.88","115.1498313","8.69","19.75","28.44","10.62508892","8.69","4.83","11.53","0.0","3.24","0.16","244.0","Poor"
"Ahmedabad","26-09-2015","28.35","115.1498313","9.05","13.62","22.68","10.62508892","9.05","7.47","15.95","0.0","3.26","0.21","243.0","Poor"
"Ahmedabad","27-09-2015","3.59","115.1498313","11.26","14.17","25.44","10.62508892","11.26","9.6","20.38","0.0","4.02","0.46","244.0","Poor"
"Ahmedabad","28-09-2015","3.04","115.1498313","16.31","21.5","37.81","10.62508892","16.31","13.73","30.05","0.02","9.33","0.81","327.0","Very Poor"
"Ahmedabad","29-09-2015","19.14","115.1498313","10.33","30.6","40.93","10.62508892","10.33","10.96","29.36","0.0","8.36","1.0","390.0","Very Poor"
"Ahmedabad","30-09-2015","69.12","115.1498313","8.85","32.41","41.26","10.62508892","8.85","15.63","28.45","0.0","7.16","0.73","231.0","Poor"
"Ahmedabad","01-10-2015","76.41","115.1498313","17.96","34.7","52.67","10.62508892","17.96","15.44","31.49","0.0","7.51","1.15","396.0","Very Poor"
"Ahmedabad","02-10-2015","102.49","115.1498313","33.31","37.85","71.17","10.62508892","33.31","27.32","24.85","19.81","51.29","15.05","731.0","Severe"
"Ahmedabad","03-10-2015","127.94","115.1498313","11.14","28.38","39.52","10.62508892","11.14","25.59","15.17","8.14","29.23","3.24","466.0","Severe"
"Ahmedabad","04-10-2015","87.18","115.1498313","7.83","21.51","29.34","10.62508892","7.83","6.98","23.17","5.59","17.26","2.28","230.0","Poor"
"Ahmedabad","05-10-2015","99.73","115.1498313","20.16","30.23","50.39","10.62508892","20.16","32.74","20.91","8.58","27.22","4.15","309.0","Very Poor"
"Ahmedabad","06-10-2015","84.15","115.1498313","15.83","32.1","47.93","10.62508892","15.83","19.37","23.12","8.34","23.83","4.0","519.0","Severe"
"Ahmedabad","07-10-2015","92.12","115.1498313","18.21","32.5","50.71","10.62508892","18.21","31.75","29.97","6.26","26.4","4.3","397.0","Very Poor"
"Ahmedabad","08-10-2015","94.02","115.1498313","27.14","36.97","64.11","10.62508892","27.14","24.88","23.51","10.85","41.2","6.14","517.0","Severe"
"Ahmedabad","09-10-2015","150.27","115.1498313","15.9","34.86","50.77","10.62508892","15.9","26.35","31.96","9.13","37.83","5.06","653.0","Severe"
"Ahmedabad","10-10-2015","118.91","115.1498313","5.42","29.22","34.64","10.62508892","5.42","79.47","24.89","6.23","12.93","1.74","355.0","Very Poor"
"Ahmedabad","11-10-2015","91.41","115.1498313","5.19","23.45","28.63","10.62508892","5.19","25.44","6.25","0.69","1.25","0.05","227.0","Poor"
"Ahmedabad","12-10-2015","95.9","115.1498313","10.38","33.63","44.01","10.62508892","10.38","30.06","27.34","3.24","11.06","1.76","316.0","Very Poor"
"Ahmedabad","13-10-2015","137.87","115.1498313","20.2","32.98","53.18","10.62508892","20.2","21.89","17.41","12.76","39.39","12.08","536.0","Severe"
"Ahmedabad","14-10-2015","90.71","115.1498313","18.12","25.73","43.85","10.62508892","18.12","17.89","26.02","7.32","43.71","6.04","370.0","Very Poor"
"Ahmedabad","15-10-2015","108.68","115.1498313","17.03","32.87","49.9","10.62508892","17.03","22.59","19.56","12.47","51.84","7.46","551.0","Severe"
"Ahmedabad","16-10-2015","98.79","115.1498313","17.72","31.2","48.92","10.62508892","17.72","26.09","30.19","8.22","41.58","5.48","393.0","Very Poor"
"Ahmedabad","17-10-2015","145.75","115.1498313","20.61","34.71","55.33","10.62508892","20.61","24.66","95.94","20.08","51.51","7.31","671.0","Severe"
"Ahmedabad","18-10-2015","179.43","115.1498313","52.33","39.42","91.75","10.62508892","52.33","39.15","112.01","31.75","102.65","14.97","969.0","Severe"
"Ahmedabad","19-10-2015","170.52","115.1498313","15.49","35.22","48.6","10.62508892","15.49","34.03","53.98","10.76","31.62","4.83","471.0","Severe"
"Ahmedabad","20-10-2015","203.4","115.1498313","23.03","36.63","59.66","10.62508892","23.03","94.3","5.36","0.0","0.0","0.0","529.0","Severe"
"Ahmedabad","21-10-2015","92.71","115.1498313","12.92","30.65","43.57","10.62508892","12.92","42.08","72.86","13.33","17.97","5.17","529.0","Severe"
"Ahmedabad","22-10-2015","64.66","115.1498313","4.79","23.83","28.61","10.62508892","4.79","34.4","24.76","6.24","12.04","2.24","213.0","Poor"
"Ahmedabad","23-10-2015","78.14","115.1498313","10.58","28.93","39.51","10.62508892","10.58","44.91","35.56","4.72","8.87","2.28","297.0","Poor"
"Ahmedabad","24-10-2015","100.17","115.1498313","32.27","34.16","66.43","10.62508892","32.27","27.73","23.95","7.62","12.85","5.15","605.0","Severe"
"Ahmedabad","25-10-2015","147.35","115.1498313","34.64","39.1","73.74","10.62508892","34.64","46.09","26.43","5.8","5.08","10.16","691.0","Severe"
"Ahmedabad","26-10-2015","206.89","115.1498313","145.32","55.67","201.0","10.62508892","145.32","20.47","38.0","1.69","3.45","36.0","971.0","Severe"
"Ahmedabad","27-10-2015","114.84","115.1498313","38.09","40.31","78.39","10.62508892","38.09","22.94","30.19","26.0","72.61","10.84","971.0","Severe"
"Ahmedabad","28-10-2015","89.64","115.1498313","5.42","25.75","31.18","10.62508892","5.42","44.92","43.04","6.48","17.42","2.14","270.0","Poor"
"Ahmedabad","29-10-2015","51.72","115.1498313","1.89","21.15","23.04","10.62508892","1.89","37.31","66.58","3.96","11.1","0.75","188.0","Moderate"
"Ahmedabad","30-10-2015","54.59","115.1498313","2.31","18.33","20.64","10.62508892","2.31","19.08","42.43","3.47","10.25","1.12","114.0","Moderate"
"Ahmedabad","31-10-2015","46.5","115.1498313","1.22","12.1","13.32","10.62508892","1.22","13.73","61.56","1.9","4.5","0.22","143.0","Moderate"
"Ahmedabad","01-11-2015","46.5","115.1498313","1.22","12.1","13.32","10.62508892","1.22","13.73","61.56","1.9","4.5","0.22","143.0","Severe"
"Ahmedabad","02-11-2015","122.54","115.1498313","75.42","44.2","119.62","10.62508892","75.42","13.78","60.66","73.38","105.07","17.55","557.0","Severe"
"Ahmedabad","03-11-2015","147.18","115.1498313","33.06","36.87","69.93","10.62508892","33.06","21.24","131.12","25.83","60.82","9.26","557.0","Severe"
"Ahmedabad","04-11-2015","214.67","115.1498313","57.37","42.21","99.57","10.62508892","57.37","22.18","131.12","41.22","93.71","13.41","557.0","Severe"
