City,Date,PM2_5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,2016-02-09,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-10,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-11,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-12,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-13,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-14,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-15,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-16,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-17,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-18,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-19,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-20,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-21,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-22,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-23,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-24,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-25,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-26,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-27,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-28,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-29,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-03-01,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-03-02,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
